"","worktime","sector","sex","isced11","country","Year","Total"
"166690","PT","PRIV","F","ED5SW","UK","2016",NA
"166691","PT","PRIV","F","ED6","AT","2016",0
"166692","PT","PRIV","F","ED6","BE","2016",28228
"166693","PT","PRIV","F","ED6","BG","2016",8750
"166694","PT","PRIV","F","ED6","CH","2016",10203
"166695","PT","PRIV","F","ED6","CY","2016",765
"166696","PT","PRIV","F","ED6","CZ","2016",79
"166697","PT","PRIV","F","ED6","DE","2016",41937
"166698","PT","PRIV","F","ED6","DK","2016",1339
"166699","PT","PRIV","F","ED6","EE","2016",1764
"166700","PT","PRIV","F","ED6","EL","2016",NA
"166701","PT","PRIV","F","ED6","ES","2016",34645
"166704","PT","PRIV","F","ED6","FI","2016",11860
"166705","PT","PRIV","F","ED6","FR","2016",0
"166706","PT","PRIV","F","ED6","HR","2016",1648
"166707","PT","PRIV","F","ED6","HU","2016",8706
"166708","PT","PRIV","F","ED6","IE","2016",1570
"166709","PT","PRIV","F","ED6","IS","2016",150
"166710","PT","PRIV","F","ED6","IT","2016",0
"166711","PT","PRIV","F","ED6","LI","2016",20
"166712","PT","PRIV","F","ED6","LT","2016",2128
"166713","PT","PRIV","F","ED6","LU","2016",0
"166714","PT","PRIV","F","ED6","LV","2016",7986
"166715","PT","PRIV","F","ED6","ME","2016",NA
"166716","PT","PRIV","F","ED6","MK","2016",663
"166717","PT","PRIV","F","ED6","MT","2016",39
"166718","PT","PRIV","F","ED6","NL","2016",24158
"166719","PT","PRIV","F","ED6","NO","2016",6177
"166720","PT","PRIV","F","ED6","PL","2016",89412
"166721","PT","PRIV","F","ED6","PT","2016",227
"166722","PT","PRIV","F","ED6","RO","2016",6102
"166723","PT","PRIV","F","ED6","RS","2016",0
"166724","PT","PRIV","F","ED6","SE","2016",3390
"166725","PT","PRIV","F","ED6","SI","2016",2379
"166726","PT","PRIV","F","ED6","SK","2016",5682
"166727","PT","PRIV","F","ED6","TR","2016",NA
"166728","PT","PRIV","F","ED6","UK","2016",99185
"166729","PT","PRIV","F","ED64","AT","2016",NA
"166730","PT","PRIV","F","ED64","BE","2016",3991
"166731","PT","PRIV","F","ED64","BG","2016",NA
"166732","PT","PRIV","F","ED64","CH","2016",1700
"166733","PT","PRIV","F","ED64","CY","2016",NA
"166734","PT","PRIV","F","ED64","CZ","2016",79
"166735","PT","PRIV","F","ED64","DE","2016",35421
"166736","PT","PRIV","F","ED64","DK","2016",0
"166737","PT","PRIV","F","ED64","EE","2016",NA
"166738","PT","PRIV","F","ED64","EL","2016",NA
"166739","PT","PRIV","F","ED64","ES","2016",NA
"166740","PT","PRIV","F","ED64","FI","2016",NA
"166741","PT","PRIV","F","ED64","FR","2016",0
"166742","PT","PRIV","F","ED64","HR","2016",42
"166743","PT","PRIV","F","ED64","HU","2016",NA
"166744","PT","PRIV","F","ED64","IE","2016",NA
"166745","PT","PRIV","F","ED64","IS","2016",NA
"166746","PT","PRIV","F","ED64","IT","2016",NA
"166747","PT","PRIV","F","ED64","LI","2016",20
"166748","PT","PRIV","F","ED64","LT","2016",515
"166749","PT","PRIV","F","ED64","LU","2016",0
"166750","PT","PRIV","F","ED64","LV","2016",1763
"166751","PT","PRIV","F","ED64","ME","2016",NA
"166752","PT","PRIV","F","ED64","MK","2016",575
"166753","PT","PRIV","F","ED64","MT","2016",NA
"166754","PT","PRIV","F","ED64","NL","2016",NA
"166755","PT","PRIV","F","ED64","NO","2016",6177
"166756","PT","PRIV","F","ED64","PL","2016",NA
"166757","PT","PRIV","F","ED64","PT","2016",NA
"166758","PT","PRIV","F","ED64","RO","2016",NA
"166759","PT","PRIV","F","ED64","RS","2016",0
"166760","PT","PRIV","F","ED64","SE","2016",NA
"166761","PT","PRIV","F","ED64","SI","2016",132
"166762","PT","PRIV","F","ED64","SK","2016",NA
"166763","PT","PRIV","F","ED64","TR","2016",NA
"166764","PT","PRIV","F","ED64","UK","2016",99185
"166765","PT","PRIV","F","ED65","AT","2016",NA
"166766","PT","PRIV","F","ED65","BE","2016",24237
"166767","PT","PRIV","F","ED65","BG","2016",1286
"166768","PT","PRIV","F","ED65","CH","2016",8503
"166769","PT","PRIV","F","ED65","CY","2016",NA
"166770","PT","PRIV","F","ED65","CZ","2016",0
"166771","PT","PRIV","F","ED65","DE","2016",6516
"166772","PT","PRIV","F","ED65","DK","2016",1339
"166773","PT","PRIV","F","ED65","EE","2016",NA
"166774","PT","PRIV","F","ED65","EL","2016",NA
"166775","PT","PRIV","F","ED65","ES","2016",NA
"166776","PT","PRIV","F","ED65","FI","2016",NA
"166777","PT","PRIV","F","ED65","FR","2016",0
"166778","PT","PRIV","F","ED65","HR","2016",1606
"166779","PT","PRIV","F","ED65","HU","2016",NA
"166780","PT","PRIV","F","ED65","IE","2016",NA
"166781","PT","PRIV","F","ED65","IS","2016",NA
"166782","PT","PRIV","F","ED65","IT","2016",NA
"166783","PT","PRIV","F","ED65","LI","2016",NA
"166784","PT","PRIV","F","ED65","LT","2016",1613
"166785","PT","PRIV","F","ED65","LU","2016",0
"166786","PT","PRIV","F","ED65","LV","2016",6223
"166787","PT","PRIV","F","ED65","ME","2016",NA
"166788","PT","PRIV","F","ED65","MK","2016",88
"166789","PT","PRIV","F","ED65","MT","2016",NA
"166790","PT","PRIV","F","ED65","NL","2016",NA
"166791","PT","PRIV","F","ED65","NO","2016",NA
"166792","PT","PRIV","F","ED65","PL","2016",NA
"166793","PT","PRIV","F","ED65","PT","2016",NA
"166794","PT","PRIV","F","ED65","RO","2016",NA
"166795","PT","PRIV","F","ED65","RS","2016",0
"166796","PT","PRIV","F","ED65","SE","2016",NA
"166797","PT","PRIV","F","ED65","SI","2016",2247
"166798","PT","PRIV","F","ED65","SK","2016",NA
"166799","PT","PRIV","F","ED65","TR","2016",NA
"166800","PT","PRIV","F","ED65","UK","2016",NA
"166801","PT","PRIV","F","ED7","AT","2016",0
"166802","PT","PRIV","F","ED7","BE","2016",6300
"166803","PT","PRIV","F","ED7","BG","2016",2887
"166804","PT","PRIV","F","ED7","CH","2016",768
"166805","PT","PRIV","F","ED7","CY","2016",2768
"166806","PT","PRIV","F","ED7","CZ","2016",437
"166807","PT","PRIV","F","ED7","DE","2016",7913
"166808","PT","PRIV","F","ED7","DK","2016",0
"166809","PT","PRIV","F","ED7","EE","2016",1018
"166810","PT","PRIV","F","ED7","EL","2016",NA
"166811","PT","PRIV","F","ED7","ES","2016",16074
"166814","PT","PRIV","F","ED7","FI","2016",6503
"166815","PT","PRIV","F","ED7","FR","2016",0
"166816","PT","PRIV","F","ED7","HR","2016",557
"166817","PT","PRIV","F","ED7","HU","2016",NA
"166818","PT","PRIV","F","ED7","IE","2016",1159
"166819","PT","PRIV","F","ED7","IS","2016",207
"166820","PT","PRIV","F","ED7","IT","2016",0
"166821","PT","PRIV","F","ED7","LI","2016",0
"166822","PT","PRIV","F","ED7","LT","2016",86
"166823","PT","PRIV","F","ED7","LU","2016",0
"166824","PT","PRIV","F","ED7","LV","2016",735
"166825","PT","PRIV","F","ED7","ME","2016",NA
"166826","PT","PRIV","F","ED7","MK","2016",0
"166827","PT","PRIV","F","ED7","MT","2016",112
"166828","PT","PRIV","F","ED7","NL","2016",20721
"166829","PT","PRIV","F","ED7","NO","2016",800
"166830","PT","PRIV","F","ED7","PL","2016",63216
"166831","PT","PRIV","F","ED7","PT","2016",NA
"166832","PT","PRIV","F","ED7","RO","2016",127
"166833","PT","PRIV","F","ED7","RS","2016",0
"166834","PT","PRIV","F","ED7","SE","2016",1562
"166835","PT","PRIV","F","ED7","SI","2016",421
"166836","PT","PRIV","F","ED7","SK","2016",3966
"166837","PT","PRIV","F","ED7","TR","2016",NA
"166838","PT","PRIV","F","ED7","UK","2016",119002
"166839","PT","PRIV","F","ED74","AT","2016",NA
"166840","PT","PRIV","F","ED74","BE","2016",6300
"166841","PT","PRIV","F","ED74","BG","2016",NA
"166842","PT","PRIV","F","ED74","CH","2016",79
"166843","PT","PRIV","F","ED74","CY","2016",NA
"166844","PT","PRIV","F","ED74","CZ","2016",437
"166845","PT","PRIV","F","ED74","DE","2016",7913
"166846","PT","PRIV","F","ED74","DK","2016",0
"166847","PT","PRIV","F","ED74","EE","2016",NA
"166848","PT","PRIV","F","ED74","EL","2016",NA
"166849","PT","PRIV","F","ED74","ES","2016",NA
"166850","PT","PRIV","F","ED74","FI","2016",NA
"166851","PT","PRIV","F","ED74","FR","2016",0
"166852","PT","PRIV","F","ED74","HR","2016",46
"166853","PT","PRIV","F","ED74","HU","2016",NA
"166854","PT","PRIV","F","ED74","IE","2016",NA
"166855","PT","PRIV","F","ED74","IS","2016",NA
"166856","PT","PRIV","F","ED74","IT","2016",NA
"166857","PT","PRIV","F","ED74","LI","2016",0
"166858","PT","PRIV","F","ED74","LT","2016",86
"166859","PT","PRIV","F","ED74","LU","2016",0
"166860","PT","PRIV","F","ED74","LV","2016",72
"166861","PT","PRIV","F","ED74","ME","2016",NA
"166862","PT","PRIV","F","ED74","MK","2016",0
"166863","PT","PRIV","F","ED74","MT","2016",NA
"166864","PT","PRIV","F","ED74","NL","2016",NA
"166865","PT","PRIV","F","ED74","NO","2016",800
"166866","PT","PRIV","F","ED74","PL","2016",NA
"166867","PT","PRIV","F","ED74","PT","2016",NA
"166868","PT","PRIV","F","ED74","RO","2016",NA
"166869","PT","PRIV","F","ED74","RS","2016",0
"166870","PT","PRIV","F","ED74","SE","2016",NA
"166871","PT","PRIV","F","ED74","SI","2016",0
"166872","PT","PRIV","F","ED74","SK","2016",NA
"166873","PT","PRIV","F","ED74","TR","2016",NA
"166874","PT","PRIV","F","ED74","UK","2016",119002
"166875","PT","PRIV","F","ED75","AT","2016",NA
"166876","PT","PRIV","F","ED75","BE","2016",NA
"166877","PT","PRIV","F","ED75","BG","2016",NA
"166878","PT","PRIV","F","ED75","CH","2016",689
"166879","PT","PRIV","F","ED75","CY","2016",NA
"166880","PT","PRIV","F","ED75","CZ","2016",NA
"166881","PT","PRIV","F","ED75","DE","2016",NA
"166882","PT","PRIV","F","ED75","DK","2016",0
"166883","PT","PRIV","F","ED75","EE","2016",NA
"166884","PT","PRIV","F","ED75","EL","2016",NA
"166885","PT","PRIV","F","ED75","ES","2016",NA
"166886","PT","PRIV","F","ED75","FI","2016",NA
"166887","PT","PRIV","F","ED75","FR","2016",0
"166888","PT","PRIV","F","ED75","HR","2016",511
"166889","PT","PRIV","F","ED75","HU","2016",NA
"166890","PT","PRIV","F","ED75","IE","2016",NA
"166891","PT","PRIV","F","ED75","IS","2016",NA
"166892","PT","PRIV","F","ED75","IT","2016",NA
"166893","PT","PRIV","F","ED75","LI","2016",NA
"166894","PT","PRIV","F","ED75","LT","2016",0
"166895","PT","PRIV","F","ED75","LU","2016",0
"166896","PT","PRIV","F","ED75","LV","2016",663
"166897","PT","PRIV","F","ED75","ME","2016",NA
"166898","PT","PRIV","F","ED75","MK","2016",0
"166899","PT","PRIV","F","ED75","MT","2016",NA
"166900","PT","PRIV","F","ED75","NL","2016",NA
"166901","PT","PRIV","F","ED75","NO","2016",NA
"166902","PT","PRIV","F","ED75","PL","2016",NA
"166903","PT","PRIV","F","ED75","PT","2016",NA
"166904","PT","PRIV","F","ED75","RO","2016",NA
"166905","PT","PRIV","F","ED75","RS","2016",NA
"166906","PT","PRIV","F","ED75","SE","2016",NA
"166907","PT","PRIV","F","ED75","SI","2016",0
"166908","PT","PRIV","F","ED75","SK","2016",NA
"166909","PT","PRIV","F","ED75","TR","2016",NA
"166910","PT","PRIV","F","ED75","UK","2016",NA
"166911","PT","PRIV","F","ED8","AT","2016",0
"166912","PT","PRIV","F","ED8","BE","2016",0
"166913","PT","PRIV","F","ED8","BG","2016",66
"166914","PT","PRIV","F","ED8","CH","2016",0
"166915","PT","PRIV","F","ED8","CY","2016",76
"166916","PT","PRIV","F","ED8","CZ","2016",0
"166917","PT","PRIV","F","ED8","DE","2016",0
"166918","PT","PRIV","F","ED8","DK","2016",0
"166919","PT","PRIV","F","ED8","EE","2016",213
"166920","PT","PRIV","F","ED8","EL","2016",NA
"166921","PT","PRIV","F","ED8","ES","2016",400
"166924","PT","PRIV","F","ED8","FI","2016",0
"166925","PT","PRIV","F","ED8","FR","2016",0
"166926","PT","PRIV","F","ED8","HR","2016",0
"166927","PT","PRIV","F","ED8","HU","2016",51
"166928","PT","PRIV","F","ED8","IE","2016",0
"166929","PT","PRIV","F","ED8","IS","2016",3
"166930","PT","PRIV","F","ED8","IT","2016",0
"166931","PT","PRIV","F","ED8","LI","2016",25
"166932","PT","PRIV","F","ED8","LT","2016",14
"166933","PT","PRIV","F","ED8","LU","2016",0
"166934","PT","PRIV","F","ED8","LV","2016",22
"166935","PT","PRIV","F","ED8","ME","2016",NA
"166936","PT","PRIV","F","ED8","MK","2016",0
"166937","PT","PRIV","F","ED8","MT","2016",0
"166938","PT","PRIV","F","ED8","NL","2016",NA
"166939","PT","PRIV","F","ED8","NO","2016",78
"166940","PT","PRIV","F","ED8","PL","2016",264
"166941","PT","PRIV","F","ED8","PT","2016",NA
"166942","PT","PRIV","F","ED8","RO","2016",0
"166943","PT","PRIV","F","ED8","RS","2016",0
"166944","PT","PRIV","F","ED8","SE","2016",300
"166945","PT","PRIV","F","ED8","SI","2016",94
"166946","PT","PRIV","F","ED8","SK","2016",231
"166947","PT","PRIV","F","ED8","TR","2016",NA
"166948","PT","PRIV","F","ED8","UK","2016",14820
"166949","PT","PRIV","M","ED5","AT","2016",0
"166950","PT","PRIV","M","ED5","BE","2016",3841
"166951","PT","PRIV","M","ED5","BG","2016",NA
"166952","PT","PRIV","M","ED5","CH","2016",1110
"166953","PT","PRIV","M","ED5","CY","2016",133
"166954","PT","PRIV","M","ED5","CZ","2016",0
"166955","PT","PRIV","M","ED5","DE","2016",0
"166956","PT","PRIV","M","ED5","DK","2016",13
"166957","PT","PRIV","M","ED5","EE","2016",NA
"166958","PT","PRIV","M","ED5","EL","2016",NA
"166959","PT","PRIV","M","ED5","ES","2016",2188
"166962","PT","PRIV","M","ED5","FI","2016",NA
"166963","PT","PRIV","M","ED5","FR","2016",0
"166964","PT","PRIV","M","ED5","HR","2016",0
"166965","PT","PRIV","M","ED5","HU","2016",232
"166966","PT","PRIV","M","ED5","IE","2016",20
"166967","PT","PRIV","M","ED5","IS","2016",60
"166968","PT","PRIV","M","ED5","IT","2016",0
"166969","PT","PRIV","M","ED5","LI","2016",NA
"166970","PT","PRIV","M","ED5","LT","2016",NA
"166971","PT","PRIV","M","ED5","LU","2016",0
"166972","PT","PRIV","M","ED5","LV","2016",2111
"166973","PT","PRIV","M","ED5","ME","2016",NA
"166974","PT","PRIV","M","ED5","MK","2016",NA
"166975","PT","PRIV","M","ED5","MT","2016",89
"166976","PT","PRIV","M","ED5","NL","2016",4158
"166977","PT","PRIV","M","ED5","NO","2016",596
"166978","PT","PRIV","M","ED5","PL","2016",NA
"166979","PT","PRIV","M","ED5","PT","2016",0
"166980","PT","PRIV","M","ED5","RO","2016",NA
"166981","PT","PRIV","M","ED5","RS","2016",NA
"166982","PT","PRIV","M","ED5","SE","2016",66
"166983","PT","PRIV","M","ED5","SI","2016",1282
"166984","PT","PRIV","M","ED5","SK","2016",24
"166985","PT","PRIV","M","ED5","TR","2016",NA
"166986","PT","PRIV","M","ED5","UK","2016",NA
"166987","PT","PRIV","M","ED5-8","AT","2016",0
"166988","PT","PRIV","M","ED5-8","BE","2016",32014
"166989","PT","PRIV","M","ED5-8","BG","2016",9272
"166990","PT","PRIV","M","ED5-8","CH","2016",22325
"166991","PT","PRIV","M","ED5-8","CY","2016",2641
"166992","PT","PRIV","M","ED5-8","CZ","2016",285
"166993","PT","PRIV","M","ED5-8","DE","2016",50107
"166994","PT","PRIV","M","ED5-8","DK","2016",438
"166995","PT","PRIV","M","ED5-8","EE","2016",2749
"166996","PT","PRIV","M","ED5-8","EL","2016",NA
"166997","PT","PRIV","M","ED5-8","ES","2016",46844
"167000","PT","PRIV","M","ED5-8","FI","2016",20535
"167001","PT","PRIV","M","ED5-8","FR","2016",0
"167002","PT","PRIV","M","ED5-8","HR","2016",2924
"167003","PT","PRIV","M","ED5-8","HU","2016",NA
"167004","PT","PRIV","M","ED5-8","IE","2016",1532
"167005","PT","PRIV","M","ED5-8","IS","2016",381
"167006","PT","PRIV","M","ED5-8","IT","2016",NA
"167007","PT","PRIV","M","ED5-8","LI","2016",160
"167008","PT","PRIV","M","ED5-8","LT","2016",1419
"167009","PT","PRIV","M","ED5-8","LU","2016",0
"167010","PT","PRIV","M","ED5-8","LV","2016",8437
"167011","PT","PRIV","M","ED5-8","ME","2016",NA
"167012","PT","PRIV","M","ED5-8","MK","2016",1049
"167013","PT","PRIV","M","ED5-8","MT","2016",365
"167014","PT","PRIV","M","ED5-8","NL","2016",38366
"167015","PT","PRIV","M","ED5-8","NO","2016",4419
"167016","PT","PRIV","M","ED5-8","PL","2016",97239
"167017","PT","PRIV","M","ED5-8","PT","2016",NA
"167018","PT","PRIV","M","ED5-8","RO","2016",5468
"167019","PT","PRIV","M","ED5-8","RS","2016",0
"167020","PT","PRIV","M","ED5-8","SE","2016",3797
"167021","PT","PRIV","M","ED5-8","SI","2016",3273
"167022","PT","PRIV","M","ED5-8","SK","2016",5613
"167023","PT","PRIV","M","ED5-8","TR","2016",NA
"167024","PT","PRIV","M","ED5-8","UK","2016",NA
"167025","PT","PRIV","M","ED54","AT","2016",NA
"167026","PT","PRIV","M","ED54","BE","2016",NA
"167027","PT","PRIV","M","ED54","BG","2016",NA
"167028","PT","PRIV","M","ED54","CH","2016",NA
"167029","PT","PRIV","M","ED54","CY","2016",NA
"167030","PT","PRIV","M","ED54","CZ","2016",NA
"167031","PT","PRIV","M","ED54","DE","2016",NA
"167032","PT","PRIV","M","ED54","DK","2016",NA
"167033","PT","PRIV","M","ED54","EE","2016",NA
"167034","PT","PRIV","M","ED54","EL","2016",NA
"167035","PT","PRIV","M","ED54","ES","2016",NA
"167038","PT","PRIV","M","ED54","FI","2016",NA
"167039","PT","PRIV","M","ED54","FR","2016",NA
"167040","PT","PRIV","M","ED54","HR","2016",NA
"167041","PT","PRIV","M","ED54","HU","2016",NA
"167042","PT","PRIV","M","ED54","IE","2016",NA
"167043","PT","PRIV","M","ED54","IS","2016",0
"167044","PT","PRIV","M","ED54","IT","2016",NA
"167045","PT","PRIV","M","ED54","LI","2016",NA
"167046","PT","PRIV","M","ED54","LT","2016",NA
"167047","PT","PRIV","M","ED54","LU","2016",NA
"167048","PT","PRIV","M","ED54","LV","2016",NA
"167049","PT","PRIV","M","ED54","ME","2016",NA
"167050","PT","PRIV","M","ED54","MK","2016",NA
"167051","PT","PRIV","M","ED54","MT","2016",68
"167052","PT","PRIV","M","ED54","NL","2016",NA
"167053","PT","PRIV","M","ED54","NO","2016",NA
"167054","PT","PRIV","M","ED54","PL","2016",NA
"167055","PT","PRIV","M","ED54","PT","2016",NA
"167056","PT","PRIV","M","ED54","RO","2016",NA
"167057","PT","PRIV","M","ED54","RS","2016",NA
"167058","PT","PRIV","M","ED54","SE","2016",66
"167059","PT","PRIV","M","ED54","SI","2016",NA
"167060","PT","PRIV","M","ED54","SK","2016",NA
"167061","PT","PRIV","M","ED54","TR","2016",NA
"167062","PT","PRIV","M","ED54","UK","2016",42898
"167063","PT","PRIV","M","ED55","AT","2016",0
"167064","PT","PRIV","M","ED55","BE","2016",3841
"167065","PT","PRIV","M","ED55","BG","2016",NA
"167066","PT","PRIV","M","ED55","CH","2016",1110
"167067","PT","PRIV","M","ED55","CY","2016",133
"167068","PT","PRIV","M","ED55","CZ","2016",0
"167069","PT","PRIV","M","ED55","DE","2016",0
"167070","PT","PRIV","M","ED55","DK","2016",13
"167071","PT","PRIV","M","ED55","EE","2016",NA
"167072","PT","PRIV","M","ED55","EL","2016",NA
"167073","PT","PRIV","M","ED55","ES","2016",2188
"167076","PT","PRIV","M","ED55","FI","2016",NA
"167077","PT","PRIV","M","ED55","FR","2016",0
"167078","PT","PRIV","M","ED55","HR","2016",0
"167079","PT","PRIV","M","ED55","HU","2016",232
"167080","PT","PRIV","M","ED55","IE","2016",NA
"167081","PT","PRIV","M","ED55","IS","2016",60
"167082","PT","PRIV","M","ED55","IT","2016",0
"167083","PT","PRIV","M","ED55","LI","2016",NA
"167084","PT","PRIV","M","ED55","LT","2016",NA
"167085","PT","PRIV","M","ED55","LU","2016",0
"167086","PT","PRIV","M","ED55","LV","2016",2111
"167087","PT","PRIV","M","ED55","ME","2016",NA
"167088","PT","PRIV","M","ED55","MK","2016",NA
"167089","PT","PRIV","M","ED55","MT","2016",21
"167090","PT","PRIV","M","ED55","NL","2016",4158
"167091","PT","PRIV","M","ED55","NO","2016",596
"167092","PT","PRIV","M","ED55","PL","2016",NA
"167093","PT","PRIV","M","ED55","PT","2016",0
"167094","PT","PRIV","M","ED55","RO","2016",NA
"167095","PT","PRIV","M","ED55","RS","2016",NA
"167096","PT","PRIV","M","ED55","SE","2016",0
"167097","PT","PRIV","M","ED55","SI","2016",1282
"167098","PT","PRIV","M","ED55","SK","2016",24
"167099","PT","PRIV","M","ED55","TR","2016",NA
"167100","PT","PRIV","M","ED55","UK","2016",NA
"167101","PT","PRIV","M","ED5SW","AT","2016",NA
"167102","PT","PRIV","M","ED5SW","BE","2016",NA
"167103","PT","PRIV","M","ED5SW","BG","2016",NA
"167104","PT","PRIV","M","ED5SW","CH","2016",0
"167105","PT","PRIV","M","ED5SW","CY","2016",0
"167106","PT","PRIV","M","ED5SW","CZ","2016",NA
"167107","PT","PRIV","M","ED5SW","DE","2016",NA
"167108","PT","PRIV","M","ED5SW","DK","2016",NA
"167109","PT","PRIV","M","ED5SW","EE","2016",NA
"167110","PT","PRIV","M","ED5SW","EL","2016",NA
"167111","PT","PRIV","M","ED5SW","ES","2016",0
"167114","PT","PRIV","M","ED5SW","FI","2016",NA
"167115","PT","PRIV","M","ED5SW","FR","2016",0
"167116","PT","PRIV","M","ED5SW","HR","2016",NA
"167117","PT","PRIV","M","ED5SW","HU","2016",232
"167118","PT","PRIV","M","ED5SW","IE","2016",NA
"167119","PT","PRIV","M","ED5SW","IS","2016",0
"167120","PT","PRIV","M","ED5SW","IT","2016",NA
"167121","PT","PRIV","M","ED5SW","LI","2016",NA
"167122","PT","PRIV","M","ED5SW","LT","2016",NA
"167123","PT","PRIV","M","ED5SW","LU","2016",0
"167124","PT","PRIV","M","ED5SW","LV","2016",2111
"167125","PT","PRIV","M","ED5SW","ME","2016",NA
"167126","PT","PRIV","M","ED5SW","MK","2016",NA
"167127","PT","PRIV","M","ED5SW","MT","2016",0
"167128","PT","PRIV","M","ED5SW","NL","2016",NA
"167129","PT","PRIV","M","ED5SW","NO","2016",NA
"167130","PT","PRIV","M","ED5SW","PL","2016",NA
"167131","PT","PRIV","M","ED5SW","PT","2016",NA
"167132","PT","PRIV","M","ED5SW","RO","2016",NA
"167133","PT","PRIV","M","ED5SW","RS","2016",NA
"167134","PT","PRIV","M","ED5SW","SE","2016",0
"167135","PT","PRIV","M","ED5SW","SI","2016",NA
"167136","PT","PRIV","M","ED5SW","SK","2016",NA
"167137","PT","PRIV","M","ED5SW","TR","2016",NA
"167138","PT","PRIV","M","ED5SW","UK","2016",NA
"167139","PT","PRIV","M","ED6","AT","2016",0
"167140","PT","PRIV","M","ED6","BE","2016",21576
"167141","PT","PRIV","M","ED6","BG","2016",7431
"167142","PT","PRIV","M","ED6","CH","2016",19592
"167143","PT","PRIV","M","ED6","CY","2016",726
"167144","PT","PRIV","M","ED6","CZ","2016",118
"167145","PT","PRIV","M","ED6","DE","2016",40722
"167146","PT","PRIV","M","ED6","DK","2016",425
"167147","PT","PRIV","M","ED6","EE","2016",1861
"167148","PT","PRIV","M","ED6","EL","2016",NA
"167149","PT","PRIV","M","ED6","ES","2016",29802
"167152","PT","PRIV","M","ED6","FI","2016",16876
"167153","PT","PRIV","M","ED6","FR","2016",0
"167154","PT","PRIV","M","ED6","HR","2016",2294
"167155","PT","PRIV","M","ED6","HU","2016",3752
"167156","PT","PRIV","M","ED6","IE","2016",935
"167157","PT","PRIV","M","ED6","IS","2016",181
"167158","PT","PRIV","M","ED6","IT","2016",0
"167159","PT","PRIV","M","ED6","LI","2016",69
"167160","PT","PRIV","M","ED6","LT","2016",1355
"167161","PT","PRIV","M","ED6","LU","2016",0
"167162","PT","PRIV","M","ED6","LV","2016",5846
"167163","PT","PRIV","M","ED6","ME","2016",NA
"167164","PT","PRIV","M","ED6","MK","2016",1049
"167165","PT","PRIV","M","ED6","MT","2016",118
"167166","PT","PRIV","M","ED6","NL","2016",13114
"167167","PT","PRIV","M","ED6","NO","2016",3337
"167168","PT","PRIV","M","ED6","PL","2016",71116
"167169","PT","PRIV","M","ED6","PT","2016",296
"167170","PT","PRIV","M","ED6","RO","2016",5316
"167171","PT","PRIV","M","ED6","RS","2016",0
"167172","PT","PRIV","M","ED6","SE","2016",1801
"167173","PT","PRIV","M","ED6","SI","2016",1664
"167174","PT","PRIV","M","ED6","SK","2016",3049
"167175","PT","PRIV","M","ED6","TR","2016",NA
"167176","PT","PRIV","M","ED6","UK","2016",75749
"167177","PT","PRIV","M","ED64","AT","2016",NA
"167178","PT","PRIV","M","ED64","BE","2016",4483
"167179","PT","PRIV","M","ED64","BG","2016",NA
"167180","PT","PRIV","M","ED64","CH","2016",3071
"167181","PT","PRIV","M","ED64","CY","2016",NA
"167182","PT","PRIV","M","ED64","CZ","2016",118
"167183","PT","PRIV","M","ED64","DE","2016",34699
"167184","PT","PRIV","M","ED64","DK","2016",0
"167185","PT","PRIV","M","ED64","EE","2016",NA
"167186","PT","PRIV","M","ED64","EL","2016",NA
"167187","PT","PRIV","M","ED64","ES","2016",NA
"167188","PT","PRIV","M","ED64","FI","2016",NA
"167189","PT","PRIV","M","ED64","FR","2016",0
"167190","PT","PRIV","M","ED64","HR","2016",9
"167191","PT","PRIV","M","ED64","HU","2016",NA
"167192","PT","PRIV","M","ED64","IE","2016",NA
"167193","PT","PRIV","M","ED64","IS","2016",NA
"167194","PT","PRIV","M","ED64","IT","2016",NA
"167195","PT","PRIV","M","ED64","LI","2016",69
"167196","PT","PRIV","M","ED64","LT","2016",105
"167197","PT","PRIV","M","ED64","LU","2016",0
"167198","PT","PRIV","M","ED64","LV","2016",1523
"167199","PT","PRIV","M","ED64","ME","2016",NA
"167200","PT","PRIV","M","ED64","MK","2016",866
"167201","PT","PRIV","M","ED64","MT","2016",NA
"167202","PT","PRIV","M","ED64","NL","2016",NA
"167203","PT","PRIV","M","ED64","NO","2016",3337
"167204","PT","PRIV","M","ED64","PL","2016",NA
"167205","PT","PRIV","M","ED64","PT","2016",NA
"167206","PT","PRIV","M","ED64","RO","2016",NA
"167207","PT","PRIV","M","ED64","RS","2016",0
"167208","PT","PRIV","M","ED64","SE","2016",NA
"167209","PT","PRIV","M","ED64","SI","2016",91
"167210","PT","PRIV","M","ED64","SK","2016",NA
"167211","PT","PRIV","M","ED64","TR","2016",NA
"167212","PT","PRIV","M","ED64","UK","2016",75749
"167213","PT","PRIV","M","ED65","AT","2016",NA
"167214","PT","PRIV","M","ED65","BE","2016",17093
"167215","PT","PRIV","M","ED65","BG","2016",1157
"167216","PT","PRIV","M","ED65","CH","2016",16521
"167217","PT","PRIV","M","ED65","CY","2016",NA
"167218","PT","PRIV","M","ED65","CZ","2016",0
"167219","PT","PRIV","M","ED65","DE","2016",6023
"167220","PT","PRIV","M","ED65","DK","2016",425
"167221","PT","PRIV","M","ED65","EE","2016",NA
"167222","PT","PRIV","M","ED65","EL","2016",NA
"167223","PT","PRIV","M","ED65","ES","2016",NA
"167224","PT","PRIV","M","ED65","FI","2016",NA
"167225","PT","PRIV","M","ED65","FR","2016",0
